ID,Vente,Adresse,TypeB,Surface,Prix,Nombre de Chambres,Date Vente
V1078,Chemin du Parc,Nancy,Maison,174,765800,7,2021-10-30
V1079,Chemin de l'Église,Nancy,Maison,56,270200,7,2020-07-19
V1080,Rue Saint-Martin,Nancy,Maison,125,555000,6,2022-12-02
V1081,Allée des Champs-Élysées,Nancy,Maison,440,1853000,1,2023-10-18
V1082,Quai des Fleurs,Nancy,Appartement,423,1510500,6,2022-08-13
V1083,Avenue des Lilas,Nancy,Appartement,222,787000,2,2022-11-04
V1084,Place de la Forêt,Nancy,Appartement,353,1265500,6,2020-09-27
V1085,Rue des Écoles,Nancy,Appartement,291,1038500,4,2020-08-01
V1086,Allée des Écoles,Nancy,Appartement,402,1447000,8,2022-12-01
V1087,Boulevard de la Mairie,Nancy,Appartement,234,824000,1,2022-05-17
V1088,Allée de l'Opéra,Nancy,Appartement,103,400500,8,2023-12-25
V1089,Boulevard Victor Hugo,Nancy,Appartement,183,685500,9,2020-06-26
V1090,Allée des Vignes,Nancy,Appartement,286,1031000,6,2020-02-10
V1091,Avenue du Moulin,Nancy,Appartement,381,1368500,7,2022-04-05
V1092,Quai Saint-Martin,Argenteuil,Villa,458,2444500,8,2021-10-24
V1093,Quai des Écoles,Argenteuil,Villa,343,1825750,5,2023-11-25
V1094,Allée des Champs-Élysées,Argenteuil,Villa,457,2419250,4,2023-12-02
V1095,Allée de la Forêt,Argenteuil,Villa,257,1354250,1,2020-02-16
V1096,Allée Jean Jaurès,Argenteuil,Villa,161,875250,6,2022-09-23
V1097,Allée du Moulin,Argenteuil,Villa,109,597250,5,2021-12-16
V1098,Avenue Jean Jaurès,Argenteuil,Villa,397,2134250,10,2023-11-08
V1099,Boulevard de la Forêt,Argenteuil,Villa,333,1763250,3,2021-01-29
V1100,Allée de Bellevue,Argenteuil,Villa,367,1976750,10,2022-05-21
V1101,Place de la Paix,Argenteuil,Villa,259,1389750,6,2023-06-11
V1102,Rue de Bellevue,Argenteuil,Maison,270,1169000,7,2021-10-07
V1103,Place des Vignes,Argenteuil,Maison,422,1817400,9,2022-12-24
V1104,Rue Saint-Martin,Argenteuil,Maison,347,1497400,8,2022-01-13
V1105,Rue du Parc,Argenteuil,Maison,386,1651200,6,2020-08-16
V1106,Chemin des Fleurs,Argenteuil,Maison,220,939000,3,2020-07-01
V1107,Rue Jean Jaurès,Argenteuil,Maison,325,1405000,8,2023-11-11
V1108,Boulevard des Vignes,Argenteuil,Maison,360,1542000,6,2020-02-24
V1109,Chemin des Lilas,Argenteuil,Maison,336,1426200,3,2023-04-25
V1110,Rue des Écoles,Argenteuil,Maison,21,128200,8,2022-03-07
V1111,Rue Victor Hugo,Argenteuil,Maison,178,757600,2,2023-11-29
V1112,Allée Jean Jaurès,Argenteuil,Appartement,256,906000,2,2020-06-29
V1113,Place des Champs-Élysées,Argenteuil,Appartement,405,1457500,8,2021-12-19
V1114,Rue des Lilas,Argenteuil,Appartement,24,94000,2,2023-08-21
V1115,Boulevard Victor Hugo,Argenteuil,Appartement,201,708500,1,2022-05-18
V1116,Boulevard de l'Église,Argenteuil,Appartement,177,644500,5,2023-10-21
V1117,Place de Bellevue,Argenteuil,Appartement,462,1657000,8,2021-10-08
V1118,Boulevard des Vignes,Argenteuil,Appartement,77,304500,7,2022-01-01
V1119,Quai des Vignes,Argenteuil,Appartement,178,668000,9,2022-08-05
V1120,Quai du Moulin,Argenteuil,Appartement,164,594000,4,2023-12-23
V1121,Chemin de l'Église,Argenteuil,Appartement,271,968500,4,2022-11-29
V1122,Avenue de la République,Montreuil,Villa,168,927000,9,2023-04-21
V1123,Boulevard de la Gare,Montreuil,Villa,442,2325500,1,2022-04-25
V1124,Boulevard de la République,Montreuil,Villa,237,1269250,5,2021-08-18
V1125,Allée de la Paix,Montreuil,Villa,445,2356250,4,2023-03-21
V1126,Quai de la Forêt,Montreuil,Villa,306,1636500,6,2022-03-27
V1127,Quai de la Mairie,Montreuil,Villa,448,2402000,10,2020-11-10
V1128,Avenue de Bellevue,Montreuil,Villa,252,1343000,4,2022-02-10
V1129,Avenue de la Gare,Montreuil,Villa,188,1007000,4,2020-07-28
V1130,Quai des Champs-Élysées,Montreuil,Villa,450,2372500,2,2020-02-20
V1131,Chemin des Lilas,Montreuil,Villa,332,1793000,10,2023-08-12
V1132,Allée des Vignes,Montreuil,Maison,174,760800,6,2020-12-24
V1133,Place de l'Église,Montreuil,Maison,248,1081600,8,2022-04-18
V1134,Boulevard Victor Hugo,Montreuil,Maison,66,297200,4,2020-12-07
V1135,Place des Lilas,Montreuil,Maison,75,350000,7,2021-06-06
V1136,Avenue du Lac,Montreuil,Maison,482,2049400,5,2020-03-18
V1137,Allée des Vignes,Montreuil,Maison,421,1788200,4,2022-02-21
V1138,Avenue de la Liberté,Montreuil,Maison,34,157800,3,2020-02-10
V1139,Chemin Victor Hugo,Montreuil,Maison,395,1664000,1,2023-01-29
V1140,Rue du Parc,Montreuil,Maison,227,978400,5,2022-07-28
V1141,Rue du Lac,Montreuil,Maison,199,845800,2,2021-05-23
V1142,Rue du Moulin,Montreuil,Appartement,166,616000,7,2020-12-14
V1143,Quai Jean Jaurès,Montreuil,Appartement,132,492000,6,2020-03-05
V1144,Rue des Vignes,Montreuil,Appartement,446,1571000,2,2022-07-11
V1145,Boulevard de l'Opéra,Montreuil,Appartement,376,1336000,4,2023-08-04
V1146,Boulevard Victor Hugo,Montreuil,Appartement,240,880000,8,2022-09-11
V1147,Rue de l'Église,Montreuil,Appartement,213,790500,9,2021-11-03
V1148,Allée des Fleurs,Montreuil,Appartement,101,383500,6,2022-12-16
V1149,Place des Champs-Élysées,Montreuil,Appartement,475,1687500,5,2020-11-24
V1150,Rue des Fleurs,Montreuil,Appartement,223,795500,3,2021-08-23
V1151,Avenue Jean Jaurès,Montreuil,Appartement,213,785500,8,2023-11-01
V1152,Rue de la Forêt,Saint-Denis,Villa,359,1934750,10,2021-09-21
V1153,Allée Saint-Martin,Saint-Denis,Villa,127,711750,9,2022-06-23
V1154,Boulevard de la Mairie,Saint-Denis,Villa,312,1668000,6,2022-12-31
V1155,Chemin Saint-Martin,Saint-Denis,Villa,350,1867500,6,2021-11-19
V1156,Allée des Champs-Élysées,Saint-Denis,Villa,349,1862250,6,2021-03-19
V1157,Boulevard des Vignes,Saint-Denis,Villa,453,2418250,8,2021-11-07
V1158,Allée de la Mairie,Saint-Denis,Villa,85,491250,9,2022-10-08
V1159,Boulevard du Lac,Saint-Denis,Villa,309,1667250,9,2021-02-23
V1160,Allée du Moulin,Saint-Denis,Villa,103,580750,8,2023-10-03
V1161,Rue du Moulin,Saint-Denis,Villa,212,1133000,4,2020-05-24
V1162,Allée du Lac,Saint-Denis,Maison,446,1903200,6,2021-08-10
V1163,Chemin Jean Jaurès,Saint-Denis,Maison,493,2100600,6,2020-12-27
V1164,Rue de l'Église,Saint-Denis,Maison,328,1382600,1,2020-10-22
V1165,Avenue de l'Opéra,Saint-Denis,Maison,124,560800,8,2021-07-20
V1166,Rue Victor Hugo,Saint-Denis,Maison,144,614800,2,2020-03-13
V1167,Place de la Forêt,Saint-Denis,Maison,332,1434400,8,2022-12-23
V1168,Quai de l'Opéra,Saint-Denis,Maison,362,1545400,5,2021-12-03
V1169,Rue Jean Jaurès,Saint-Denis,Maison,138,599600,4,2023-03-06
V1170,Quai de Bellevue,Saint-Denis,Maison,348,1496600,7,2020-02-13
V1171,Avenue du Moulin,Saint-Denis,Maison,480,2056000,8,2020-12-01
V1172,Place de la Gare,Saint-Denis,Appartement,228,823000,5,2022-01-17
V1173,Avenue de la Paix,Saint-Denis,Appartement,482,1712000,5,2022-10-10
V1174,Rue de la République,Saint-Denis,Appartement,408,1453000,5,2022-02-11
V1175,Allée Victor Hugo,Saint-Denis,Appartement,34,139000,4,2021-04-16
V1176,Rue du Moulin,Saint-Denis,Appartement,292,1047000,5,2023-02-12
V1177,Rue des Champs-Élysées,Saint-Denis,Appartement,477,1714500,9,2020-07-21
V1178,Place du Moulin,Saint-Denis,Appartement,174,649000,8,2023-12-17
V1179,Allée de la Mairie,Saint-Denis,Appartement,289,1046500,7,2023-10-02
V1180,Avenue des Lilas,Saint-Denis,Appartement,476,1711000,9,2023-05-16
V1181,Avenue de Bellevue,Saint-Denis,Appartement,314,1104000,1,2023-02-21
V1182,Allée Victor Hugo,Roubaix,Villa,273,1458250,5,2021-01-12
V1183,Boulevard de la Paix,Roubaix,Villa,333,1768250,4,2021-10-24
V1184,Boulevard de Bellevue,Roubaix,Villa,486,2561500,2,2020-10-11
V1185,Allée du Parc,Roubaix,Villa,471,2517750,9,2021-09-07
V1186,Place du Moulin,Roubaix,Villa,155,823750,2,2020-06-24
V1187,Quai de la Gare,Roubaix,Villa,387,2041750,2,2020-10-01
V1188,Quai de la Forêt,Roubaix,Villa,361,1920250,5,2021-10-23
V1189,Avenue de la Paix,Roubaix,Villa,377,2019250,8,2021-08-25
V1190,Boulevard du Moulin,Roubaix,Villa,368,1942000,2,2020-12-10
V1191,Rue de la Liberté,Roubaix,Villa,55,298750,2,2022-05-15
V1192,Quai des Champs-Élysées,Roubaix,Maison,265,1138000,5,2020-07-05
V1193,Boulevard des Vignes,Roubaix,Maison,160,687000,3,2022-01-01
V1194,Place de la République,Roubaix,Maison,498,2106600,3,2023-01-02
V1195,Quai Saint-Martin,Roubaix,Maison,70,334000,8,2023-02-02
V1196,Allée du Lac,Roubaix,Maison,110,487000,5,2021-06-08
V1197,Allée du Moulin,Roubaix,Maison,427,1818400,5,2021-02-21
V1198,Boulevard Victor Hugo,Roubaix,Maison,228,977600,4,2021-04-05
V1199,Place de la Gare,Roubaix,Maison,457,1924400,1,2023-07-15
V1200,Boulevard de la République,Roubaix,Maison,30,131000,1,2021-10-08
V1201,Rue du Parc,Roubaix,Maison,398,1701600,6,2020-05-22
V1202,Place du Moulin,Roubaix,Appartement,269,986500,9,2023-12-04
V1203,Allée Jean Jaurès,Roubaix,Appartement,305,1092500,5,2022-01-15
V1204,Allée de la Mairie,Roubaix,Appartement,250,910000,7,2020-06-29
V1205,Chemin du Lac,Roubaix,Appartement,199,731500,7,2023-06-17
V1206,Allée de la Paix,Roubaix,Appartement,46,166000,1,2021-10-26
V1207,Avenue de la République,Roubaix,Appartement,190,690000,5,2023-02-25
V1208,Quai des Fleurs,Roubaix,Appartement,416,1481000,5,2020-05-03
V1209,Allée de la Forêt,Roubaix,Appartement,364,1294000,4,2020-04-25
V1210,Quai de l'Église,Roubaix,Appartement,357,1279500,6,2021-09-15
V1211,Allée des Vignes,Roubaix,Appartement,164,599000,5,2020-10-02
V1212,Avenue des Écoles,Avignon,Villa,388,2062000,5,2020-04-09
V1213,Chemin des Champs-Élysées,Avignon,Villa,236,1279000,8,2022-11-10
V1214,Boulevard des Vignes,Avignon,Villa,208,1132000,8,2023-12-04
V1215,Chemin Victor Hugo,Avignon,Villa,470,2482500,3,2021-11-15
V1216,Place de la Forêt,Avignon,Villa,154,823500,3,2021-09-09
V1217,Chemin des Lilas,Avignon,Villa,280,1475000,1,2023-01-08
V1218,Boulevard des Vignes,Avignon,Villa,67,386750,7,2020-12-29
V1219,Rue de la Gare,Avignon,Villa,62,330500,1,2020-01-31
V1220,Place Victor Hugo,Avignon,Villa,165,916250,10,2020-03-19
V1221,Allée des Lilas,Avignon,Villa,148,807000,6,2020-11-26
V1222,Place Victor Hugo,Avignon,Maison,212,910400,4,2020-02-29
V1223,Place des Champs-Élysées,Avignon,Maison,347,1472400,3,2021-06-10
V1224,Avenue du Parc,Avignon,Maison,331,1425200,7,2022-02-21
V1225,Rue des Vignes,Avignon,Maison,256,1115200,8,2020-12-01
V1226,Quai du Lac,Avignon,Maison,271,1143200,1,2020-07-15
V1227,Quai de l'Église,Avignon,Maison,189,833800,8,2023-04-24
V1228,Rue du Moulin,Avignon,Maison,71,313200,3,2022-07-16
V1229,Boulevard de la Gare,Avignon,Maison,240,1048000,8,2022-09-24
V1230,Rue de l'Opéra,Avignon,Maison,72,342400,8,2020-07-11
V1231,Boulevard de la Mairie,Avignon,Maison,344,1494800,10,2023-04-23
V1232,Quai de Bellevue,Avignon,Appartement,394,1399000,4,2022-01-12
V1233,Place de la Mairie,Avignon,Appartement,430,1555000,10,2020-05-14
V1234,Place de la Paix,Avignon,Appartement,266,961000,6,2022-03-19
V1235,Quai de la Gare,Avignon,Appartement,318,1143000,6,2023-05-26
V1236,Chemin Victor Hugo,Avignon,Appartement,184,669000,5,2021-02-05
V1237,Place du Moulin,Avignon,Appartement,470,1660000,3,2021-08-18
V1238,Boulevard des Lilas,Avignon,Appartement,277,1004500,7,2022-10-25
V1239,Boulevard Saint-Martin,Avignon,Appartement,404,1454000,8,2020-02-14
V1240,Rue des Fleurs,Avignon,Appartement,114,419000,4,2020-12-17
V1241,Avenue de l'Église,Avignon,Appartement,124,469000,7,2023-03-09
V1242,Place du Parc,Tourcoing,Villa,375,1993750,5,2022-06-26
V1243,Place Saint-Martin,Tourcoing,Villa,78,419500,2,2023-12-19
V1244,Allée de Bellevue,Tourcoing,Villa,462,2460500,7,2021-01-24
V1245,Chemin de l'Opéra,Tourcoing,Villa,386,2041500,3,2022-08-12
V1246,Avenue de la Gare,Tourcoing,Villa,38,244500,9,2022-04-23
V1247,Place du Parc,Tourcoing,Villa,171,947750,10,2023-01-01
V1248,Place Victor Hugo,Tourcoing,Villa,233,1248250,5,2020-10-23
V1249,Quai des Fleurs,Tourcoing,Villa,305,1631250,6,2020-07-19
V1250,Boulevard de l'Église,Tourcoing,Villa,462,2465500,8,2023-03-08
V1251,Place de la Liberté,Tourcoing,Villa,287,1516750,2,2022-07-15
V1252,Quai de la Liberté,Tourcoing,Maison,495,2114000,7,2020-03-06
V1253,Allée de la Forêt,Tourcoing,Maison,100,435000,3,2020-03-20
V1254,Allée de l'Opéra,Tourcoing,Maison,174,775800,9,2020-08-02
V1255,Chemin des Fleurs,Tourcoing,Maison,378,1632600,9,2021-06-16
V1256,Quai de la Paix,Tourcoing,Maison,123,541600,5,2023-10-25
V1257,Rue de la Paix,Tourcoing,Maison,208,898600,5,2020-03-19
V1258,Allée Saint-Martin,Tourcoing,Maison,92,406400,4,2022-08-04
V1259,Boulevard de la République,Tourcoing,Maison,57,269400,6,2022-02-23
V1260,Boulevard du Lac,Tourcoing,Maison,348,1476600,3,2021-08-31
V1261,Quai de la Mairie,Tourcoing,Maison,365,1578000,9,2021-10-14
V1262,Chemin des Vignes,Tourcoing,Appartement,55,222500,6,2022-01-07
V1263,Allée de la Forêt,Tourcoing,Appartement,493,1735500,2,2022-06-11
V1264,Boulevard du Parc,Tourcoing,Appartement,478,1708000,7,2020-12-23
V1265,Boulevard des Lilas,Tourcoing,Appartement,137,514500,7,2021-08-15
V1266,Allée de la Forêt,Tourcoing,Appartement,311,1093500,1,2023-03-04
V1267,Quai de la Gare,Tourcoing,Appartement,195,702500,4,2023-02-27
V1268,Place de Bellevue,Tourcoing,Appartement,282,1032000,9,2021-09-23
V1269,Quai de l'Église,Tourcoing,Appartement,328,1158000,2,2023-07-29
V1270,Boulevard des Fleurs,Tourcoing,Appartement,159,571500,3,2020-02-13
V1271,Boulevard de la Liberté,Tourcoing,Appartement,21,108500,7,2023-02-20
V1272,Quai des Écoles,Poitiers,Villa,150,837500,10,2021-07-10
V1273,Quai de la Liberté,Poitiers,Villa,325,1746250,8,2020-10-20
V1274,Rue de la Paix,Poitiers,Villa,231,1232750,4,2023-01-26
V1275,Chemin de la Gare,Poitiers,Villa,438,2329500,6,2022-06-19
V1276,Quai du Parc,Poitiers,Villa,366,1941500,4,2023-12-19
V1277,Chemin des Champs-Élysées,Poitiers,Villa,137,769250,10,2022-05-09
V1278,Place des Vignes,Poitiers,Villa,253,1363250,7,2023-09-24
V1279,Place de la Paix,Poitiers,Villa,177,969250,8,2023-06-19
V1280,Boulevard du Lac,Poitiers,Villa,347,1846750,5,2020-12-25
V1281,Allée de Bellevue,Poitiers,Villa,279,1484750,4,2020-08-17
V1282,Boulevard des Écoles,Poitiers,Maison,309,1332800,7,2023-09-22
V1283,Quai des Écoles,Poitiers,Maison,123,561600,9,2022-12-19
V1284,Boulevard des Écoles,Poitiers,Maison,270,1184000,10,2022-07-25
V1285,Allée de la Paix,Poitiers,Maison,316,1347200,4,2022-11-27
V1286,Avenue de la Gare,Poitiers,Maison,487,2080400,7,2022-02-27
V1287,Place Jean Jaurès,Poitiers,Maison,283,1228600,8,2020-03-04
V1288,Quai de l'Église,Poitiers,Maison,310,1322000,4,2021-03-01
V1289,Place des Vignes,Poitiers,Maison,175,750000,3,2021-05-06
V1290,Avenue de la Mairie,Poitiers,Maison,342,1486400,10,2023-03-16
V1291,Rue Jean Jaurès,Poitiers,Maison,87,410400,9,2023-07-29
V1292,Quai de l'Église,Poitiers,Appartement,265,957500,6,2021-07-28
V1293,Chemin de la République,Poitiers,Appartement,275,987500,5,2020-08-21
V1294,Rue du Lac,Poitiers,Appartement,468,1658000,4,2023-03-20
V1295,Avenue Saint-Martin,Poitiers,Appartement,147,559500,9,2020-10-27
V1296,Chemin Saint-Martin,Poitiers,Appartement,157,589500,8,2023-05-29
V1297,Boulevard Saint-Martin,Poitiers,Appartement,121,473500,10,2021-02-16
V1298,Boulevard de la Gare,Poitiers,Appartement,91,343500,5,2020-12-26
V1299,Place du Lac,Poitiers,Appartement,397,1419500,6,2020-07-05
V1300,Chemin des Vignes,Poitiers,Appartement,31,118500,2,2020-03-10
V1301,Place de la Forêt,Poitiers,Appartement,42,152000,1,2021-07-11
V1302,Place de la Forêt,Nanterre,Villa,100,550000,5,2020-04-19
V1303,Boulevard Victor Hugo,Nanterre,Villa,462,2440500,3,2023-03-22
V1304,Place des Lilas,Nanterre,Villa,188,1027000,8,2021-11-25
V1305,Rue de la République,Nanterre,Villa,465,2491250,10,2022-11-10
V1306,Allée de la Gare,Nanterre,Villa,142,790500,9,2023-03-07
V1307,Allée de l'Opéra,Nanterre,Villa,497,2639250,6,2021-02-24
V1308,Allée du Moulin,Nanterre,Villa,212,1118000,1,2022-12-23
V1309,Boulevard des Vignes,Nanterre,Villa,313,1663250,4,2020-09-30
V1310,Place de la Gare,Nanterre,Villa,111,592750,2,2023-05-12
V1311,Quai des Champs-Élysées,Nanterre,Villa,235,1238750,1,2023-01-20
V1312,Allée de la Forêt,Nanterre,Maison,111,506200,8,2021-08-12
V1313,Boulevard de la Paix,Nanterre,Maison,168,720600,3,2020-03-26
V1314,Allée de la Gare,Nanterre,Maison,250,1070000,4,2020-10-29
V1315,Quai des Écoles,Nanterre,Maison,266,1137200,4,2023-03-10
V1316,Allée du Parc,Nanterre,Maison,344,1449800,1,2023-04-02
V1317,Chemin du Parc,Nanterre,Maison,395,1709000,10,2022-02-21
V1318,Place des Lilas,Nanterre,Maison,336,1446200,7,2020-04-08
V1319,Rue des Écoles,Nanterre,Maison,55,246000,3,2021-05-21
V1320,Place de la Liberté,Nanterre,Maison,90,388000,2,2022-06-05
V1321,Place des Fleurs,Nanterre,Maison,176,759200,4,2023-05-27
V1322,Allée des Fleurs,Nanterre,Appartement,446,1596000,7,2021-02-01
V1323,Place de Bellevue,Nanterre,Appartement,137,524500,9,2023-01-25
V1324,Allée des Écoles,Nanterre,Appartement,290,1040000,5,2023-03-12
V1325,Rue du Parc,Nanterre,Appartement,338,1203000,4,2023-11-13
V1326,Place de la Forêt,Nanterre,Appartement,375,1322500,2,2022-07-05
V1327,Avenue de Bellevue,Nanterre,Appartement,121,473500,10,2023-07-04
V1328,Place Saint-Martin,Nanterre,Appartement,158,603000,10,2023-07-01
V1329,Avenue de la Mairie,Nanterre,Appartement,476,1701000,7,2022-05-08
V1330,Quai de la Gare,Nanterre,Appartement,371,1313500,3,2023-05-09
V1331,Place Saint-Martin,Nanterre,Appartement,255,932500,8,2022-04-20
V1332,Allée de l'Opéra,Créteil,Villa,479,2524750,2,2022-04-10
V1333,Quai de l'Église,Créteil,Villa,440,2345000,7,2023-03-14
V1334,Avenue Saint-Martin,Créteil,Villa,57,339250,8,2021-04-15
V1335,Place de la Liberté,Créteil,Villa,277,1484250,6,2023-04-10
V1336,Rue de la Mairie,Créteil,Villa,282,1520500,8,2023-08-21
V1337,Place du Parc,Créteil,Villa,496,2644000,8,2021-10-02
V1338,Boulevard des Lilas,Créteil,Villa,140,750000,3,2022-08-05
V1339,Boulevard des Vignes,Créteil,Villa,115,618750,3,2023-02-20
V1340,Place de la Forêt,Créteil,Villa,339,1784750,1,2021-02-25
V1341,Chemin du Parc,Créteil,Villa,315,1703750,10,2023-04-06
V1342,Boulevard Saint-Martin,Créteil,Maison,400,1725000,9,2020-06-14
V1343,Chemin du Parc,Créteil,Maison,142,636400,8,2020-08-08
V1344,Rue de la Forêt,Créteil,Maison,339,1453800,6,2023-12-26
V1345,Boulevard de la Gare,Créteil,Maison,229,971800,2,2021-01-03
V1346,Boulevard des Écoles,Créteil,Maison,360,1517000,1,2021-02-17
V1347,Allée des Fleurs,Créteil,Maison,490,2098000,8,2022-10-24
V1348,Allée de la Liberté,Créteil,Maison,198,851600,4,2023-01-25
V1349,Boulevard de l'Église,Créteil,Maison,444,1894800,6,2023-05-09
V1350,Rue de Bellevue,Créteil,Maison,246,1073200,8,2021-07-20
V1351,Rue de Bellevue,Créteil,Maison,322,1387400,7,2022-11-30
V1352,Chemin de l'Opéra,Créteil,Appartement,121,443500,4,2020-02-29
V1353,Quai de l'Église,Créteil,Appartement,248,903000,7,2023-09-12
V1354,Allée de la République,Créteil,Appartement,22,87000,2,2023-12-16
V1355,Chemin des Champs-Élysées,Créteil,Appartement,464,1644000,4,2023-03-16
V1356,Boulevard du Lac,Créteil,Appartement,151,563500,7,2020-02-01
V1357,Quai des Vignes,Créteil,Appartement,337,1204500,5,2021-11-08
V1358,Quai de la Gare,Créteil,Appartement,159,596500,8,2022-01-01
V1359,Boulevard de la Gare,Créteil,Appartement,243,870500,4,2022-02-04
V1360,Quai de la République,Créteil,Appartement,174,644000,7,2022-04-18
V1361,Place du Moulin,Créteil,Appartement,305,1087500,4,2022-05-07
V1362,Avenue Victor Hugo,Versailles,Villa,92,488000,1,2020-11-12
V1363,Chemin des Lilas,Versailles,Villa,483,2585750,10,2020-10-14
V1364,Quai Jean Jaurès,Versailles,Villa,367,1966750,8,2022-11-10
V1365,Avenue Saint-Martin,Versailles,Villa,71,417750,9,2023-03-29
V1366,Avenue du Parc,Versailles,Villa,63,340750,2,2020-01-12
V1367,Rue de la Gare,Versailles,Villa,385,2031250,2,2023-12-16
V1368,Avenue du Parc,Versailles,Villa,86,471500,4,2022-12-13
V1369,Rue de la République,Versailles,Villa,192,1053000,9,2022-09-20
V1370,Rue de l'Église,Versailles,Villa,447,2391750,9,2020-09-02
V1371,Place de la Liberté,Versailles,Villa,166,901500,6,2023-03-05
V1372,Place de la Liberté,Versailles,Maison,27,158400,9,2021-02-27
V1373,Chemin des Vignes,Versailles,Maison,68,310600,5,2022-01-25
V1374,Rue de la Gare,Versailles,Maison,203,892600,8,2022-04-23
V1375,Avenue du Moulin,Versailles,Maison,477,2053400,10,2022-11-05
V1376,Chemin du Parc,Versailles,Maison,43,185600,1,2023-05-17
V1377,Avenue Victor Hugo,Versailles,Maison,175,780000,9,2020-10-13
V1378,Chemin de la Mairie,Versailles,Maison,398,1686600,3,2022-10-18
V1379,Rue de la Mairie,Versailles,Maison,481,2050200,6,2021-08-24
V1380,Avenue de Bellevue,Versailles,Maison,79,336800,1,2023-07-29
V1381,Rue de Bellevue,Versailles,Maison,31,160200,6,2020-09-12
V1382,Avenue de l'Église,Versailles,Appartement,157,554500,1,2021-12-14
V1383,Rue de la Paix,Versailles,Appartement,49,196500,5,2020-05-30
V1384,Place de l'Opéra,Versailles,Appartement,123,440500,2,2021-01-29
V1385,Quai de la République,Versailles,Appartement,67,264500,6,2021-09-16
V1386,Rue de la Gare,Versailles,Appartement,393,1405500,6,2020-10-24
V1387,Chemin des Vignes,Versailles,Appartement,414,1494000,9,2020-08-30
V1388,Boulevard de l'Église,Versailles,Appartement,446,1611000,10,2022-01-01
